MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,ACE,ACTION CONST EQUIP LTD,        42.05,        42.50,        43.25,        41.20,        41.95,                  4177423.25,99198,N, ,775,       115.00,        31.35
N,EQ,ADANIENT,ADANI ENTERPRISES LIMITED,       139.70,       139.50,       143.20,       138.00,       141.35,                404993435.45,2872608,N, ,19958,       261.00,       116.40
N,EQ,ADANIGAS,ADANI GAS LIMITED,       106.35,       107.00,       107.65,       105.50,       106.35,                 96083302.35,903249,N, ,7722,       194.50,        76.60
N,EQ,ADANIGREEN,ADANI GREEN ENERGY LTD,       233.65,       231.00,       235.50,       227.00,       234.70,                 82234997.60,354733,N, ,10036,       243.75,        38.60
N,EQ,ADANIPOWER,ADANI POWER LTD,        35.30,        36.50,        37.00,        34.15,        34.60,               1635262760.85,46375146,N, ,71990,        73.80,        23.00
N,EQ,ADFFOODS,ADF FOODS LIMITED,       238.70,       236.25,       250.60,       228.00,       250.50,                 16666185.85,68218,N, ,2753,       330.00,       123.05
N,EQ,ADHUNIKIND,ADHUNIK INDUSTRIES LTD,        20.40,        21.40,        21.40,        21.40,        21.40,                   112778.00,5270,N, ,31,       127.50,        11.70
N,EQ,ADORWELD,ADOR WELDING LTD,       221.95,       221.95,       229.90,       216.55,       227.30,                   505847.20,2241,N, ,121,       384.30,       158.50
N,EQ,ADSL,ALLIED DIGITAL SERV. LTD,        12.55,        12.40,        12.85,        12.05,        12.30,                   253511.00,20664,N, ,104,        26.25,        10.30
N,EQ,ADVANIHOTR,ADVANI HOT.& RES.(I) LTD,        37.90,        38.85,        38.85,        37.10,        38.50,                   301006.70,7907,N, ,48,        70.55,        24.50
N,EQ,ADVENZYMES,ADVANCED ENZYME TECH LTD,       160.10,       162.00,       162.30,       157.00,       158.10,                 12832713.85,80414,N, ,2058,       224.90,        98.10
N,EQ,AEGISCHEM,AEGIS LOGISTICS LIMITED,       170.75,       168.65,       173.30,       168.65,       170.65,                  8336385.35,48816,N, ,2253,       267.05,       107.25
N,EQ,AGARIND,AGARWAL INDS CORP LTD.,        58.85,        57.55,        58.50,        56.05,        56.70,                   223573.00,3930,N, ,76,       176.45,        43.95
N,EQ,AGROPHOS,AGRO PHOS INDIA LIMITED,         8.75,         8.35,         8.35,         8.35,         8.35,                   189244.40,22664,N, ,50,       155.40,         4.95
N,EQ,AHLEAST,ASIAN HOTELS (EAST) LTD,       131.00,       133.00,       136.95,       126.50,       127.10,                   233730.05,1788,N, ,116,       245.00,       111.40
N,EQ,AHLUCONT,AHLUWALIA CONT IND LTD,       166.90,       165.15,       167.90,       161.35,       164.45,                   206803.20,1258,N, ,88,       379.95,       136.00
N,EQ,AIAENG,AIA ENGINEERING LIMITED,      1609.35,      1600.05,      1650.00,      1585.00,      1644.00,                152262085.25,94515,N, ,5123,      1989.95,      1102.20
N,EQ,AIRAN,AIRAN LIMITED,         9.45,         9.50,         9.65,         9.20,         9.45,                    16612.25,1766,N, ,49,        35.00,         8.20
N,SM,AISL,ANI INTEGRATED SERV LTD.,        18.70,        18.30,        18.30,        18.30,        18.30,                    21960.00,1200,N, ,1,        62.95,        14.30
N,EQ,AJANTPHARM,AJANTA PHARMA LIMITED,      1394.45,      1395.00,      1459.80,      1380.00,      1439.05,                322370883.70,228104,N, ,12518,      1580.00,       825.00
N,EQ,AJMERA,AJMERA REALTY & INF I LTD,        78.60,        78.65,        79.90,        78.45,        79.35,                  1259234.90,15915,N, ,329,       197.30,        52.50
N,SM,AKG,AKG EXIM LIMITED,        33.25,        33.55,        33.55,        33.25,        33.25,                   667000.00,20000,N, ,5,        36.50,        30.00
N,EQ,AKSHARCHEM,AKSHARCHEM INDIA LIMITED,       188.35,       188.00,       193.50,       187.00,       191.80,                  3021832.30,15883,N, ,810,       365.70,       134.00
N,EQ,AKSHOPTFBR,AKSH OPTIFIBRE LIMITED,         4.40,         4.40,         4.50,         4.30,         4.40,                   446206.00,101015,N, ,213,        19.80,         2.70
N,EQ,AKZOINDIA,AKZO NOBEL INDIA LIMITED,      1778.80,      1778.80,      1830.00,      1765.00,      1806.90,                 10557269.25,5902,N, ,1332,      2500.00,      1626.65
N,EQ,ALANKIT,ALANKIT LIMITED,        14.65,        14.20,        14.90,        14.00,        14.20,                   807478.95,56822,N, ,357,        40.25,         8.25
N,EQ,ALBERTDAVD,ALBERT DAVID LIMITED,       479.00,       475.10,       500.00,       475.00,       491.05,                 21397097.65,43613,N, ,2723,       567.70,       263.00
N,EQ,ALEMBICLTD,ALEMBIC LIMITED,        52.05,        52.05,        53.50,        51.50,        51.80,                 23393725.90,446848,N, ,6092,        64.90,        24.80
N,EQ,ALICON,ALICON CASTALLOY LIMITED,       202.05,       203.90,       206.95,       198.00,       203.65,                   251553.80,1246,N, ,79,       625.25,       157.10
N,EQ,ALKALI,ALKALI METALS LTD,        38.90,        40.15,        46.25,        37.55,        44.25,                  2898687.70,67009,N, ,998,        59.00,        22.00
N,EQ,ALKEM,ALKEM LABORATORIES LTD.,      2372.85,      2384.00,      2445.00,      2361.05,      2433.65,                128287777.20,53335,N, ,7050,      2879.00,      1660.00
N,EQ,ALKYLAMINE,ALKYL AMINES CHEM. LTD,      1721.55,      1740.00,      1774.65,      1730.15,      1750.50,                 41624739.30,23792,N, ,3480,      1999.90,       653.05
N,EQ,ALLCARGO,ALLCARGO LOGISTICS LTD,        65.55,        64.50,        67.40,        64.50,        65.95,                  3364503.45,50928,N, ,1160,       122.70,        48.60
N,EQ,ALLSEC,ALLSEC TECHNOLOGIES LTD,       163.10,       164.10,       169.90,       162.10,       168.10,                   984723.60,5908,N, ,257,       348.70,       106.50
N,EQ,ALMONDZ,ALMONDZ GLOBAL SEC LTD,        11.20,        10.95,        10.95,        10.65,        10.95,                     2360.10,221,N, ,10,        25.90,         8.35
N,EQ,ALOKINDS,ALOK INDUSTRIES LIMITED,        12.70,        13.30,        13.30,        12.10,        13.30,                734450372.05,58166209,N, ,51047,        13.30,         3.80
N,EQ,ALPA,ALPA LABORATORIES LTD,        17.45,        17.45,        17.70,        16.80,        16.95,                   278682.60,16393,N, ,177,        26.90,        11.00
N,EQ,ALPHAGEO,ALPHAGEO (INDIA) LIMITED,       147.70,       148.00,       150.35,       147.05,       150.05,                   803350.00,5387,N, ,388,       499.75,       104.95
N,EQ,AMARAJABAT,AMARA RAJA BATTERIES LTD.,       564.90,       560.05,       572.00,       551.20,       569.00,                838325209.10,1485073,N, ,28188,       813.85,       348.55
N,EQ,AMBER,AMBER ENTERPRISES (I) LTD,      1125.30,      1125.30,      1201.00,      1120.00,      1182.25,                 97854233.80,83774,N, ,7857,      1695.00,       707.00
N,EQ,AMBIKCO,AMBIKA COTTON MILL LTD.,       647.95,       649.60,       649.60,       636.10,       644.75,                   410982.90,638,N, ,207,      1131.00,       390.00
N,EQ,AMDIND,AMD INDUSTRIES LIMITED,        11.50,        11.25,        11.80,        11.10,        11.50,                    24995.80,2213,N, ,24,        21.95,         8.10
N,EQ,AMJLAND,AMJ LAND HOLDINGS LIMITED,        14.45,        14.85,        15.00,        14.65,        14.90,                    25216.10,1695,N, ,15,        24.85,        12.55
N,SM,AMJUMBO,A AND M JUMBO BAGS LTD,        11.00,        11.20,        11.40,        10.45,        10.45,                   518000.00,48000,N, ,6,        49.90,         5.85
N,EQ,AMRUTANJAN,AMRUTAJAN HEALTH LTD,       341.75,       337.25,       343.50,       327.00,       335.35,                 44385522.05,133287,N, ,4616,       555.00,       253.00
N,EQ,ANANTRAJ,ANANT RAJ LIMITED,        14.65,        15.15,        15.15,        14.35,        14.75,                   978554.50,66791,N, ,246,        40.75,        13.00
N,EQ,ANDHRAPAP,ANDHRA PAPER LIMITED,       163.40,       170.90,       170.90,       161.00,       166.25,                   791884.45,4783,N, ,145,       451.40,       112.00
N,EQ,ANDHRSUGAR,ANDHRA SUGARS LTD,       197.00,       202.80,       206.85,       197.05,       203.30,                  3873380.30,19092,N, ,549,       416.80,       117.05
G,EQ,ANKITMETAL,ANKIT MET & POW LTD,          .35,          .35,          .35,          .35,          .35,                     2196.60,6276,N, ,7,          .55,          .30
N,EQ,ANSALHSG,ANSAL HOUSING LIMITED,         3.00,         3.05,         3.05,         2.90,         3.00,                    47565.35,16007,N, ,58,        11.70,         2.55
N,EQ,ANUP,THE ANUP ENGINEERING LTD,       268.00,       268.05,       270.85,       261.00,       267.70,                  1634375.90,6191,N, ,296,       678.65,       225.05
N,EQ,APARINDS,APAR INDUSTRIES LTD.,       295.45,       293.30,       298.70,       292.95,       295.35,                   750061.35,2538,N, ,171,       690.00,       239.20
N,EQ,APCL,ANJANI PORTLAND CEM LTD,       109.55,       108.40,       108.40,       100.00,       104.30,                   491410.95,4715,N, ,192,       192.70,        83.50
N,EQ,APCOTEXIND,APCOTEX INDUSTRIES LIMITE,        96.55,        98.30,        98.55,        95.00,        96.35,                  2623469.80,26970,N, ,508,       574.95,        63.00
N,EQ,APEX,APEX FROZEN FOODS LIMITED,       173.35,       174.90,       178.05,       173.00,       176.20,                 23473798.05,133983,N, ,3369,       444.85,       132.00
N,EQ,APLAPOLLO,APL APOLLO TUBES LTD,      1264.80,      1267.35,      1335.00,      1251.05,      1315.10,                 55990141.90,43074,N, ,5024,      2219.00,      1030.00
N,EQ,APLLTD,ALEMBIC PHARMA LTD,       862.00,       867.80,       882.00,       856.65,       870.30,                 97696160.55,112008,N, ,5090,       900.00,       434.80
N,EQ,APOLLO,APOLLO MICRO SYSTEMS LTD,        88.30,        89.80,        89.80,        83.10,        85.10,                 16065846.70,186283,N, ,4028,       148.80,        39.50
N,EQ,APOLLOHOSP,APOLLO HOSPITALS ENTER. L,      1274.25,      1274.90,      1298.95,      1270.10,      1288.45,                685872936.95,532117,N, ,35728,      1813.55,      1047.05
N,EQ,APOLLOPIPE,APOLLO PIPES LIMITED,       296.95,       297.00,       304.80,       291.30,       298.00,                  6863291.25,22962,N, ,825,       524.95,       210.00
N,EQ,APOLLOTYRE,APOLLO TYRES LTD,        91.80,        93.50,        94.40,        89.00,        90.35,               1794709325.45,19650762,N, ,77445,       205.50,        73.40
N,EQ,APOLSINHOT,APOLLO SINDOORI HOTEL LTD,       420.00,       408.10,       435.00,       408.05,       423.55,                   274543.45,653,N, ,418,      1050.00,       280.00
N,EQ,APTECHT,APTECH LIMITED,        98.50,        96.70,        99.65,        96.70,        99.00,                  4554890.20,46134,N, ,832,       193.45,        65.55
N,EQ,ARCHIDPLY,ARCHIDPLY IND. LTD,        18.50,        18.40,        19.00,        17.60,        18.50,                    95074.70,5216,N, ,97,        44.40,        12.00
N,EQ,ARENTERP,RAJDARSHAN INDUSTRIES LTD,         9.05,         8.60,         8.90,         8.60,         8.90,                      346.80,39,N, ,3,        18.80,         8.60
N,EQ,ARIES,ARIES AGRO LTD.,        53.80,        53.35,        54.80,        53.30,        54.50,                   494906.15,9131,N, ,164,        80.80,        34.00
N,EQ,ARIHANT,ARIHANT FOUN & HOU LTD,        14.20,        14.65,        15.60,        13.70,        15.20,                    53430.30,3560,N, ,31,        36.10,        10.40
N,EQ,ARIHANTSUP,ARIHANT SUPERSTRUCT LTD,        16.40,        16.20,        17.20,        15.75,        17.10,                   230621.65,13858,N, ,131,        53.00,        15.75
N,EQ,ARMANFIN,ARMAN FIN SERV LTD,       327.05,       314.20,       340.00,       314.15,       329.15,                  3343494.85,10245,N, ,465,      1121.10,       305.15
N,EQ,AROGRANITE,ARO GRANITE IND. LTD.,        20.50,        20.35,        20.95,        19.65,        20.40,                    65836.50,3226,N, ,67,        58.40,        14.65
N,EQ,ARTEMISMED,ARTEMIS MED SERVICE LTD,       151.05,       150.00,       150.00,       142.00,       145.85,                    76774.00,526,N, ,15,       283.00,       106.70
N,EQ,ARVIND,ARVIND LIMITED,        22.30,        22.60,        22.80,        21.75,        22.00,                 47710299.70,2144058,N, ,5349,        83.00,        19.00
N,EQ,ARVINDFASN,ARVIND FASHIONS LIMITED,       121.10,       121.10,       121.50,       110.00,       113.15,                  9594476.75,84749,N, ,2658,       862.00,       110.00
N,EQ,ARVSMART,ARVIND SMARTSPACES LTD,        62.65,        62.75,        64.55,        62.60,        63.35,                   985198.70,15552,N, ,470,       123.00,        61.30
N,EQ,ASAHIINDIA,ASAHI INDIA GLASS LIMITED,       139.90,       141.85,       146.55,       139.60,       144.10,                  1087945.55,7597,N, ,500,       273.00,       119.00
N,EQ,ASAHISONG,ASAHI SONGWON COLOR LTD,        98.90,       102.00,       102.00,        94.85,        99.05,                   162490.80,1665,N, ,49,       178.00,        62.70
N,EQ,ASAL,AUTOMOTIVE STAMPINGS & AS,        13.90,        14.40,        14.40,        13.60,        14.00,                    15163.20,1091,N, ,24,        55.00,        11.75
N,EQ,ASALCBR,ASSO ALCOHOLS & BREW LTD,       183.55,       185.35,       189.80,       184.30,       187.10,                  5961239.55,31926,N, ,806,       297.75,       123.05
N,EQ,ASHAPURMIN,ASHAPURA MINECHEM LTD,        26.45,        27.40,        27.75,        26.05,        27.75,                   951673.45,34600,N, ,130,        42.10,        16.30
N,EQ,ASHIANA,ASHIANA HOUSING LTD,        40.75,        41.55,        41.75,        40.55,        40.80,                  1040142.20,25396,N, ,175,       133.80,        39.00
N,EQ,ASHOKA,ASHOKA BUILDCON LTD,        51.65,        52.00,        53.00,        51.40,        51.75,                 12283595.40,236979,N, ,2532,       155.00,        37.05
N,EQ,ASIANHOTNR,ASIAN HOTELS (NORTH) LTD,        50.15,        51.00,        53.95,        49.60,        53.30,                  1216016.40,23131,N, ,473,       145.50,        49.15
N,EQ,ASIANTILES,ASIAN GRANITO IND. LTD.,       112.75,       113.20,       135.30,       111.10,       133.95,                 89758108.05,686593,N, ,11411,       274.85,       109.30
N,EQ,ASPINWALL,ASPINWALL & CO LTD,       106.00,       101.25,       106.80,       101.05,       105.20,                    21298.60,205,N, ,21,       169.00,        71.40
N,EQ,ASTEC,ASTEC LIFESCIENCES LTD,       600.90,       605.10,       660.95,       605.00,       660.95,                340198647.25,532219,N, ,20789,       660.95,       305.00
N,EQ,ASTERDM,ASTER DM HEALTHCARE LTD.,        86.50,        87.95,        87.95,        84.50,        84.85,                  8322667.50,97153,N, ,1845,       181.80,        78.00
N,EQ,ASTRAL,ASTRAL POLY TECH LTD,       813.10,       820.00,       832.95,       770.10,       817.55,                202293285.85,254477,N, ,30235,      1380.00,       745.65
N,EQ,ASTRAMICRO,ASTRA MICROWAVE LTD,        67.30,        65.65,        69.90,        65.65,        69.25,                  5402380.25,79025,N, ,1181,       109.00,        45.25
N,EQ,ASTRAZEN,ASTRAZENECA PHARMA IND LT,      2722.95,      2715.05,      3005.00,      2595.00,      2967.40,                572621385.75,201773,N, ,24511,      3375.00,      1632.55
N,EQ,ASTRON,ASTRON PAPER BORD MIL LTD,        27.60,        27.10,        28.05,        26.85,        27.00,                   155975.60,5748,N, ,114,       123.50,        24.15
N,EQ,ATFL,AGRO TECH FOODS LIMITED,       470.05,       478.90,       478.90,       460.05,       468.25,                  2902350.25,6217,N, ,533,       737.00,       348.20
N,EQ,ATLANTA,ATLANTA LIMITED,         6.10,         6.40,         6.40,         5.80,         6.40,                   188009.75,30266,N, ,168,        15.55,         2.65
N,EQ,ATUL,ATUL LTD,      4202.85,      4176.05,      4500.00,      4176.05,      4442.50,                192477062.60,44139,N, ,8667,      5445.00,      2923.20
N,EQ,ATULAUTO,ATUL AUTO LIMITED,       150.00,       150.15,       153.95,       148.40,       151.25,                  1451426.60,9626,N, ,381,       324.40,       116.80
N,EQ,AUBANK,AU SMALL FINANCE BANK LTD,       385.85,       385.00,       405.10,       381.05,       401.70,                166250639.10,422575,N, ,9634,      1218.00,       380.15
